Pa	Ch
g_1492	g_7381
g_1925	g_7381
g_189	g_7381
g_7468	g_7381
g_8235	g_7381
g_7141	g_7381
g_5439	g_7381
g_6437	g_7381
g_2710	g_7381
g_3656	g_7382
g_4325	g_7382
g_6551	g_7382
g_7654	g_7382
g_7938	g_7382
g_2930	g_7382
g_3019	g_7382
g_4494	g_7382
g_9712	g_7383
g_4229	g_7383
g_235	g_7383
g_2536	g_7383
g_4176	g_7384
g_4910	g_7384
g_2994	g_7384
g_5247	g_7384
g_7671	g_7384
g_3672	g_7385
g_5153	g_7385
g_2407	g_7385
g_5850	g_7385
g_6582	g_7385
g_8223	g_7385
g_2874	g_7386
g_8638	g_7386
g_8217	g_7386
g_6497	g_7386
g_6210	g_7386
g_3269	g_7386
g_3987	g_7386
g_1614	g_7386
g_3878	g_7387
g_2610	g_7388
g_936	g_7388
g_9733	g_7388
g_1815	g_7388
g_9969	g_7388
g_3269	g_7389
g_4516	g_7389
g_5283	g_7389
g_4293	g_7389
g_390	g_7389
g_474	g_7389
g_9835	g_7389
g_7421	g_7389
g_5391	g_7389
g_4582	g_7389
g_2392	g_7390
g_4215	g_7390
g_5068	g_7390
g_1099	g_7390
g_6185	g_7390
g_8290	g_7391
g_9142	g_7391
g_7455	g_7391
g_7054	g_7391
g_491	g_7391
g_9433	g_7392
g_8424	g_7392
g_4804	g_7392
g_9310	g_7392
g_4180	g_7392
g_1022	g_7392
g_6922	g_7392
g_1923	g_7393
g_3272	g_7393
g_380	g_7393
g_259	g_7393
g_4332	g_7393
g_1933	g_7393
g_1771	g_7393
g_9960	g_7393
g_3009	g_7393
g_6836	g_7394
g_6222	g_7394
g_31	g_7394
g_3084	g_7394
g_615	g_7394
g_874	g_7395
g_6733	g_7396
g_4593	g_7396
g_4651	g_7396
g_594	g_7396
g_3707	g_7396
g_3719	g_7396
g_7432	g_7396
g_795	g_7396
g_7245	g_7396
g_6874	g_7397
g_3025	g_7397
g_6592	g_7397
g_1637	g_7397
g_8337	g_7397
g_2680	g_7398
g_9411	g_7398
g_8294	g_7398
g_3836	g_7398
g_670	g_7398
g_6198	g_7398
g_1564	g_7398
g_4381	g_7398
g_2759	g_7398
g_8216	g_7398
g_1213	g_7398
g_386	g_7399
g_8782	g_7399
g_7201	g_7399
g_8585	g_7399
g_6307	g_7400
g_1237	g_7400
g_1021	g_7400
g_4808	g_7400
g_7864	g_7400
g_853	g_7400
g_1260	g_7401
g_932	g_7401
g_157	g_7401
g_8237	g_7402
g_8751	g_7402
g_778	g_7402
g_4930	g_7403
g_4063	g_7403
g_5292	g_7403
g_7120	g_7403
g_5424	g_7403
g_6871	g_7403
g_6340	g_7403
g_4175	g_7403
g_1301	g_7403
g_2070	g_7403
g_7990	g_7404
g_2066	g_7404
g_9812	g_7404
g_7595	g_7404
g_979	g_7404
g_6765	g_7404
g_9285	g_7405
g_9221	g_7405
g_7801	g_7405
g_5606	g_7405
g_9984	g_7405
g_2944	g_7405
g_9888	g_7406
g_5848	g_7406
g_7855	g_7406
g_5027	g_7406
g_7347	g_7406
g_182	g_7406
g_466	g_7406
g_1685	g_7407
g_9100	g_7407
g_9633	g_7408
g_5142	g_7408
g_5693	g_7408
g_2081	g_7409
g_4928	g_7409
g_6794	g_7409
g_9911	g_7409
g_3059	g_7409
g_2604	g_7409
g_6927	g_7410
g_2790	g_7410
g_1898	g_7411
g_7515	g_7411
g_8857	g_7411
g_2637	g_7411
g_5910	g_7411
g_5188	g_7411
g_4757	g_7412
g_3801	g_7412
g_9217	g_7412
g_7084	g_7412
g_1025	g_7412
g_4944	g_7412
g_1463	g_7412
g_1318	g_7413
g_4150	g_7413
g_1035	g_7413
g_5956	g_7413
g_5265	g_7414
g_5712	g_7414
g_4160	g_7414
g_6318	g_7414
g_9064	g_7414
g_1580	g_7414
g_2210	g_7414
g_297	g_7414
g_4638	g_7414
g_3798	g_7414
g_521	g_7415
g_9333	g_7415
g_122	g_7416
g_3529	g_7416
g_9350	g_7416
g_3721	g_7416
g_560	g_7416
g_4538	g_7416
g_7944	g_7416
g_1574	g_7416
g_8647	g_7416
g_5402	g_7417
g_1238	g_7417
g_7234	g_7417
g_2350	g_7417
g_5021	g_7417
g_7224	g_7417
g_3609	g_7417
g_6027	g_7417
g_4964	g_7418
g_6546	g_7418
g_8731	g_7418
g_9281	g_7418
g_7314	g_7418
g_9170	g_7418
g_1136	g_7419
g_2162	g_7419
g_9129	g_7419
g_7646	g_7419
g_4893	g_7419
g_8386	g_7419
g_3041	g_7420
g_6315	g_7420
g_5881	g_7420
g_9899	g_7420
g_8076	g_7420
g_9726	g_7420
g_4503	g_7420
g_5221	g_7420
g_3089	g_7420
g_538	g_7420
g_1791	g_7420
g_9612	g_7420
g_5693	g_7421
g_6485	g_7421
g_9782	g_7421
g_2010	g_7421
g_8320	g_7421
g_1777	g_7422
g_1360	g_7422
g_3609	g_7422
g_211	g_7422
g_6847	g_7422
g_445	g_7422
g_9213	g_7422
g_8471	g_7422
g_3694	g_7422
g_2706	g_7423
g_9275	g_7423
g_3894	g_7424
g_4135	g_7425
g_6494	g_7426
g_3961	g_7426
g_1319	g_7426
g_504	g_7426
g_5046	g_7427
g_9112	g_7427
g_2791	g_7427
g_3476	g_7427
g_4762	g_7428
g_5048	g_7428
g_1139	g_7429
g_2948	g_7429
g_9927	g_7429
g_3334	g_7429
g_7437	g_7429
g_5509	g_7430
g_5300	g_7431
g_3278	g_7431
g_2090	g_7431
g_5869	g_7432
g_8517	g_7432
g_8644	g_7432
g_6991	g_7432
g_9857	g_7432
g_64	g_7432
g_2424	g_7432
g_6573	g_7433
g_850	g_7434
g_1802	g_7434
g_7418	g_7434
g_8927	g_7434
g_882	g_7434
g_8165	g_7434
g_9024	g_7434
g_9316	g_7434
g_8304	g_7435
g_6559	g_7436
g_1440	g_7436
g_4602	g_7437
g_5296	g_7437
g_3759	g_7437
g_7003	g_7439
g_8720	g_7439
g_2856	g_7439
g_6742	g_7439
g_6439	g_7441
g_1276	g_7441
g_8098	g_7441
g_5897	g_7441
g_2071	g_7441
g_9534	g_7442
g_1813	g_7443
g_5559	g_7443
g_2478	g_7443
g_1752	g_7443
g_857	g_7443
g_5057	g_7443
g_6246	g_7443
g_419	g_7443
g_27	g_7443
g_8778	g_7443
g_9205	g_7444
g_4380	g_7444
g_4377	g_7444
g_6291	g_7444
g_8553	g_7445
g_154	g_7446
g_1193	g_7446
g_4144	g_7446
g_8874	g_7447
g_7389	g_7447
g_1156	g_7447
g_1894	g_7447
g_5877	g_7447
g_9258	g_7447
g_1296	g_7447
g_1475	g_7447
g_7978	g_7448
g_7893	g_7448
g_8577	g_7448
g_4440	g_7448
g_8348	g_7449
g_9115	g_7449
g_4694	g_7450
g_8304	g_7450
g_6454	g_7450
g_2525	g_7450
g_4003	g_7451
g_393	g_7451
g_6216	g_7451
g_3099	g_7451
g_9396	g_7451
g_1694	g_7452
g_8936	g_7452
g_3133	g_7452
g_9167	g_7452
g_7130	g_7453
g_6850	g_7453
g_4995	g_7453
g_856	g_7454
g_7206	g_7454
g_4437	g_7454
g_2799	g_7454
g_2621	g_7454
g_7290	g_7454
g_4916	g_7455
g_7751	g_7455
g_2526	g_7455
g_322	g_7455
g_5838	g_7455
g_7297	g_7455
g_6670	g_7455
g_9160	g_7456
g_8959	g_7456
g_6190	g_7456
g_8806	g_7456
g_4136	g_7456
g_2743	g_7456
g_1633	g_7456
g_5595	g_7456
g_6730	g_7457
g_323	g_7457
g_3284	g_7457
g_3643	g_7457
g_6744	g_7457
g_6600	g_7457
g_1473	g_7457
g_8431	g_7457
g_9615	g_7457
g_3294	g_7457
g_6098	g_7457
g_851	g_7458
g_9857	g_7458
g_6844	g_7458
g_5378	g_7458
g_6310	g_7458
g_4896	g_7458
g_9638	g_7458
g_9415	g_7458
g_2929	g_7458
g_3493	g_7458
g_7505	g_7458
g_918	g_7459
g_9255	g_7459
g_3321	g_7459
g_7013	g_7459
g_8268	g_7459
g_585	g_7459
g_9073	g_7459
g_2077	g_7460
g_4245	g_7460
g_7675	g_7460
g_5875	g_7460
g_8910	g_7460
g_794	g_7460
g_3409	g_7460
g_1134	g_7460
g_1628	g_7460
g_1551	g_7460
g_6343	g_7461
g_5862	g_7461
g_7648	g_7461
g_9039	g_7461
g_4858	g_7462
g_6785	g_7462
g_1562	g_7463
g_9474	g_7463
g_678	g_7463
g_5029	g_7464
g_4467	g_7464
g_4626	g_7464
g_1956	g_7465
g_3003	g_7465
g_9799	g_7465
g_3966	g_7465
g_8683	g_7465
g_1434	g_7465
g_6746	g_7466
g_4497	g_7466
g_9722	g_7466
g_1216	g_7466
g_3331	g_7466
g_9725	g_7467
g_8806	g_7467
g_2279	g_7468
g_4048	g_7468
g_7410	g_7468
g_8549	g_7468
g_5622	g_7468
g_8553	g_7468
g_5512	g_7468
g_1481	g_7468
g_3937	g_7468
g_1313	g_7469
g_5393	g_7469
g_7205	g_7469
g_4641	g_7469
g_5790	g_7469
g_9444	g_7469
g_9858	g_7469
g_835	g_7470
g_4229	g_7471
g_3991	g_7472
g_3662	g_7472
g_9012	g_7472
g_2175	g_7472
g_592	g_7472
g_2993	g_7472
g_5178	g_7472
g_4724	g_7472
g_4387	g_7473
g_832	g_7473
g_6166	g_7473
g_9776	g_7473
g_3792	g_7474
g_8707	g_7474
g_662	g_7474
g_6977	g_7474
g_6457	g_7474
g_4767	g_7474
g_8159	g_7474
g_2785	g_7474
g_9817	g_7474
g_1049	g_7474
g_921	g_7474
g_5886	g_7474
g_8632	g_7475
g_5036	g_7475
g_2418	g_7475
g_1570	g_7475
g_3211	g_7476
g_7996	g_7476
g_8987	g_7476
g_7916	g_7476
g_1960	g_7476
g_2014	g_7476
g_2424	g_7477
g_841	g_7478
g_8175	g_7478
g_7900	g_7478
g_1139	g_7478
g_2857	g_7478
g_3576	g_7478
g_7773	g_7479
g_9295	g_7479
g_5125	g_7479
g_2629	g_7479
g_3926	g_7479
g_6273	g_7479
g_3643	g_7480
g_5330	g_7480
g_9471	g_7480
g_2793	g_7481
g_4895	g_7481
g_5891	g_7481
g_5055	g_7481
g_3577	g_7481
g_2304	g_7481
g_3081	g_7481
g_690	g_7481
g_9578	g_7481
g_9612	g_7481
g_8388	g_7481
g_5519	g_7481
g_7568	g_7481
g_8773	g_7481
g_5097	g_7481
g_9177	g_7482
g_3342	g_7482
g_9830	g_7482
g_3497	g_7482
g_7842	g_7482
g_9631	g_7482
g_8300	g_7482
g_448	g_7484
g_1258	g_7484
g_6921	g_7485
g_913	g_7485
g_1990	g_7485
g_187	g_7485
g_2755	g_7485
g_4436	g_7485
g_7187	g_7485
g_2917	g_7485
g_5463	g_7486
g_6875	g_7486
g_5908	g_7486
g_7668	g_7487
g_3689	g_7487
g_2128	g_7487
g_3580	g_7487
g_5829	g_7487
g_5325	g_7487
g_9447	g_7487
g_6708	g_7487
g_927	g_7488
g_8405	g_7488
g_9521	g_7488
g_647	g_7488
g_7923	g_7488
g_1886	g_7488
g_2679	g_7489
g_1305	g_7489
g_5320	g_7489
g_3406	g_7490
g_2631	g_7490
g_7501	g_7490
g_6280	g_7490
g_7746	g_7490
g_1542	g_7491
g_292	g_7491
g_2834	g_7492
g_4307	g_7492
g_454	g_7492
g_1266	g_7492
g_1412	g_7492
g_4842	g_7492
g_2859	g_7492
g_8347	g_7492
g_1958	g_7492
g_5993	g_7492
g_6849	g_7492
g_4645	g_7492
g_7476	g_7493
g_9239	g_7494
g_2755	g_7494
g_6094	g_7495
g_1903	g_7495
g_2062	g_7495
g_7154	g_7496
g_3776	g_7496
g_3338	g_7496
g_2559	g_7496
g_5911	g_7496
g_8633	g_7496
g_4137	g_7497
g_8838	g_7497
g_9627	g_7497
g_7222	g_7497
g_7496	g_7497
g_818	g_7497
g_3632	g_7497
g_5601	g_7497
g_2033	g_7497
g_8761	g_7498
g_2594	g_7499
g_1150	g_7499
g_7335	g_7499
g_3546	g_7500
g_9520	g_7500
g_1295	g_7501
g_8489	g_7501
g_7336	g_7501
g_4915	g_7502
g_7725	g_7502
g_2558	g_7502
g_1746	g_7502
g_3209	g_7502
g_7977	g_7502
g_2289	g_7503
g_2453	g_7504
g_8946	g_7504
g_8720	g_7505
g_6312	g_7505
g_7065	g_7505
g_909	g_7505
g_2604	g_7506
g_1720	g_7506
g_7053	g_7506
g_263	g_7506
g_3632	g_7507
g_3679	g_7507
g_4486	g_7507
g_3856	g_7507
g_5393	g_7507
g_1881	g_7508
g_3003	g_7508
g_569	g_7508
g_3497	g_7508
g_1263	g_7508
g_8697	g_7508
g_3330	g_7508
g_251	g_7508
g_1154	g_7509
g_5572	g_7509
g_3292	g_7509
g_938	g_7509
g_366	g_7509
g_57	g_7509
g_2336	g_7510
g_464	g_7510
g_8156	g_7510
g_5102	g_7510
g_8502	g_7510
g_3922	g_7510
g_616	g_7510
g_4014	g_7510
g_2286	g_7511
g_3117	g_7511
g_8970	g_7511
g_2314	g_7512
g_7276	g_7512
g_4361	g_7512
g_5605	g_7512
g_7088	g_7512
g_6447	g_7512
g_4321	g_7513
g_8372	g_7513
g_4106	g_7513
g_5612	g_7513
g_8853	g_7513
g_2712	g_7513
g_4492	g_7513
g_9304	g_7515
g_7919	g_7515
g_175	g_7515
g_7250	g_7516
g_9092	g_7516
g_8358	g_7516
g_8660	g_7517
g_884	g_7517
g_5314	g_7517
g_4716	g_7517
g_4479	g_7517
g_2128	g_7517
g_1381	g_7518
g_9672	g_7519
g_5888	g_7519
g_7246	g_7519
g_1499	g_7519
g_4534	g_7520
g_3045	g_7520
g_8519	g_7520
g_3182	g_7520
g_5219	g_7520
g_6641	g_7520
g_8041	g_7520
g_7983	g_7521
g_1621	g_7522
g_2475	g_7523
g_2789	g_7523
g_6426	g_7523
g_3002	g_7523
g_5469	g_7523
g_4267	g_7523
g_1886	g_7523
g_2216	g_7523
g_1285	g_7523
g_666	g_7523
g_1384	g_7524
g_3992	g_7524
g_7576	g_7524
g_2599	g_7524
g_462	g_7526
g_8495	g_7526
g_531	g_7526
g_874	g_7526
g_4161	g_7526
g_1782	g_7526
g_9935	g_7526
g_2598	g_7526
g_7888	g_7527
g_707	g_7527
g_4136	g_7527
g_4465	g_7527
g_7470	g_7527
g_9156	g_7528
g_4017	g_7528
g_7360	g_7528
g_476	g_7528
g_7217	g_7528
g_3902	g_7528
g_2815	g_7529
g_7495	g_7529
g_4505	g_7529
g_2248	g_7530
g_8754	g_7530
g_6412	g_7531
g_9804	g_7531
g_3942	g_7531
g_7881	g_7531
g_364	g_7531
g_5902	g_7531
g_6362	g_7531
g_4566	g_7532
g_5114	g_7532
g_6517	g_7532
g_9234	g_7532
g_7199	g_7532
g_2687	g_7532
g_3092	g_7532
g_4838	g_7533
g_1230	g_7533
g_6154	g_7533
g_2927	g_7533
g_5722	g_7533
g_1337	g_7533
g_5660	g_7533
g_8999	g_7534
g_1159	g_7534
g_4107	g_7535
g_7019	g_7535
g_4104	g_7535
g_4658	g_7535
g_5942	g_7535
g_5341	g_7536
g_6065	g_7536
g_7800	g_7536
g_2092	g_7536
g_637	g_7536
g_3964	g_7536
g_9679	g_7536
g_7841	g_7536
g_7902	g_7536
g_3301	g_7537
g_6608	g_7537
g_5890	g_7537
g_6816	g_7537
g_8358	g_7537
g_3708	g_7537
g_5115	g_7537
g_5001	g_7538
g_6346	g_7538
g_7474	g_7538
g_9847	g_7538
g_7530	g_7538
g_5565	g_7538
g_1343	g_7538
g_5323	g_7538
g_27	g_7538
g_4535	g_7538
g_3253	g_7539
g_8585	g_7539
g_1219	g_7540
g_4489	g_7540
g_9786	g_7540
g_7459	g_7540
g_8242	g_7540
g_7831	g_7540
g_969	g_7540
g_3598	g_7540
g_8364	g_7541
g_3217	g_7541
g_2492	g_7541
g_2948	g_7541
g_80	g_7541
g_4743	g_7541
g_7650	g_7541
g_6745	g_7541
g_6072	g_7541
g_1737	g_7541
g_427	g_7542
g_1186	g_7542
g_1873	g_7542
g_6414	g_7542
g_2842	g_7542
g_2958	g_7542
g_732	g_7542
g_8241	g_7542
g_6921	g_7542
g_4334	g_7542
g_7197	g_7542
g_1883	g_7543
g_9276	g_7543
g_4280	g_7543
g_3625	g_7543
g_4667	g_7543
g_844	g_7543
g_9147	g_7543
g_5319	g_7544
g_3837	g_7544
g_4512	g_7544
g_5879	g_7545
g_3255	g_7545
g_8092	g_7545
g_1816	g_7545
g_7475	g_7546
g_6229	g_7546
g_7911	g_7546
g_8762	g_7546
g_8513	g_7546
g_2051	g_7546
g_8074	g_7546
g_4177	g_7546
g_8644	g_7546
g_7600	g_7546
g_1356	g_7547
g_3761	g_7547
g_4693	g_7548
g_4707	g_7548
g_7101	g_7549
g_498	g_7549
g_4798	g_7549
g_3900	g_7550
g_5751	g_7550
g_4850	g_7550
g_5241	g_7551
g_3556	g_7552
g_3287	g_7552
g_9985	g_7552
g_6043	g_7553
g_6738	g_7553
g_8700	g_7553
g_3039	g_7554
g_3046	g_7554
g_119	g_7554
g_7914	g_7554
g_6636	g_7554
g_966	g_7554
g_9777	g_7554
g_4009	g_7554
g_8664	g_7554
g_7166	g_7554
g_3887	g_7555
g_3624	g_7555
g_1622	g_7555
g_5464	g_7555
g_416	g_7555
g_2606	g_7555
g_6724	g_7556
g_5015	g_7556
g_226	g_7557
g_6240	g_7557
g_2593	g_7557
g_2244	g_7557
g_5475	g_7558
g_483	g_7558
g_1737	g_7558
g_8220	g_7558
g_3643	g_7558
g_8741	g_7558
g_8968	g_7558
g_8149	g_7558
g_7808	g_7558
g_7237	g_7558
g_9740	g_7558
g_3928	g_7558
g_4810	g_7558
g_6710	g_7558
g_6185	g_7558
g_9005	g_7559
g_8291	g_7559
g_888	g_7559
g_9925	g_7559
g_389	g_7559
g_94	g_7559
g_736	g_7559
g_6424	g_7560
g_9905	g_7560
g_7742	g_7560
g_3546	g_7560
g_619	g_7561
g_3989	g_7561
g_2130	g_7561
g_6947	g_7561
g_1230	g_7561
g_3751	g_7562
g_21	g_7562
g_8641	g_7563
g_315	g_7563
g_1704	g_7563
g_4256	g_7564
g_8184	g_7564
g_5390	g_7564
g_2025	g_7564
g_4429	g_7564
g_3375	g_7564
g_7603	g_7564
g_6128	g_7564
g_9925	g_7564
g_4967	g_7565
g_8149	g_7565
g_5346	g_7565
g_9742	g_7565
g_5796	g_7565
g_7743	g_7565
g_754	g_7565
g_615	g_7566
g_6255	g_7566
g_2017	g_7566
g_1269	g_7566
g_7307	g_7567
g_7692	g_7567
g_4728	g_7567
g_6196	g_7567
g_1644	g_7567
g_209	g_7568
g_3340	g_7568
g_368	g_7568
g_8906	g_7568
g_5127	g_7568
g_5289	g_7568
g_1101	g_7569
g_8877	g_7569
g_6691	g_7569
g_944	g_7569
g_7927	g_7569
g_62	g_7570
g_472	g_7570
g_1286	g_7570
g_6218	g_7570
g_5	g_7570
g_9031	g_7571
g_6764	g_7571
g_5278	g_7571
g_7246	g_7571
g_9714	g_7572
g_1315	g_7572
g_9275	g_7572
g_86	g_7572
g_2342	g_7572
g_7640	g_7572
g_2969	g_7572
g_3092	g_7572
g_4381	g_7572
g_7200	g_7572
g_3361	g_7572
g_2315	g_7572
g_7821	g_7572
g_7631	g_7572
g_7013	g_7573
g_9011	g_7573
g_9999	g_7573
g_2373	g_7575
g_1945	g_7575
g_6502	g_7575
g_1426	g_7576
g_5201	g_7577
g_6573	g_7577
g_4963	g_7578
g_7638	g_7578
g_5406	g_7578
g_5211	g_7578
g_9541	g_7578
g_8659	g_7578
g_7408	g_7578
g_5535	g_7579
g_9749	g_7579
g_2477	g_7579
g_7568	g_7579
g_2044	g_7580
g_5336	g_7580
g_1911	g_7580
g_6292	g_7580
g_4620	g_7580
g_9929	g_7580
g_3913	g_7581
g_4699	g_7581
g_2744	g_7582
g_2540	g_7583
g_4118	g_7583
g_3865	g_7583
g_4780	g_7583
g_4424	g_7583
g_2386	g_7584
g_9058	g_7584
g_7177	g_7584
g_2152	g_7584
g_7726	g_7584
g_8114	g_7584
g_8409	g_7585
g_3547	g_7585
g_5360	g_7585
g_728	g_7585
g_7661	g_7585
g_5971	g_7585
g_7394	g_7585
g_8629	g_7587
g_5610	g_7587
g_5555	g_7588
g_1653	g_7589
g_6581	g_7589
g_7754	g_7589
g_6123	g_7589
g_8937	g_7589
g_968	g_7590
g_4742	g_7590
g_1446	g_7590
g_2851	g_7590
g_2838	g_7590
g_1187	g_7590
g_3539	g_7591
g_1531	g_7591
g_3349	g_7591
g_4143	g_7591
g_2699	g_7591
g_4404	g_7591
g_7578	g_7591
g_7422	g_7592
g_5026	g_7592
g_2949	g_7592
g_2320	g_7592
g_6158	g_7592
g_5705	g_7592
g_5439	g_7592
g_7802	g_7592
g_1681	g_7593
g_8213	g_7593
g_6074	g_7593
g_8692	g_7593
g_3660	g_7593
g_6206	g_7594
g_4683	g_7594
g_8761	g_7594
g_5135	g_7595
g_6815	g_7595
g_4118	g_7595
g_9582	g_7595
g_3317	g_7595
g_1474	g_7596
g_1074	g_7596
g_875	g_7596
g_6511	g_7597
g_2895	g_7597
g_9628	g_7597
g_2213	g_7597
g_2728	g_7597
g_8441	g_7597
g_7901	g_7598
g_3229	g_7598
g_4369	g_7598
g_3412	g_7598
g_8412	g_7598
g_3704	g_7600
g_4135	g_7601
g_6220	g_7601
g_2335	g_7601
g_7571	g_7601
g_8439	g_7602
g_3493	g_7602
g_961	g_7602
g_9967	g_7602
g_921	g_7602
g_3808	g_7602
g_2061	g_7602
g_7715	g_7602
g_313	g_7602
g_30	g_7602
g_2752	g_7602
g_6624	g_7603
g_3893	g_7603
g_4848	g_7603
g_3104	g_7603
g_1396	g_7603
g_5646	g_7603
g_550	g_7603
g_2497	g_7603
g_9546	g_7603
g_1968	g_7604
g_8107	g_7604
g_5513	g_7604
g_8397	g_7604
g_3458	g_7604
g_816	g_7604
g_7862	g_7604
g_8185	g_7604
g_6668	g_7605
g_5829	g_7605
g_3138	g_7605
g_2539	g_7605
g_7292	g_7605
g_8458	g_7605
g_4872	g_7605
g_8692	g_7607
g_4385	g_7609
g_1963	g_7609
g_3727	g_7609
g_6907	g_7610
g_3951	g_7610
g_6015	g_7610
g_7787	g_7610
g_5019	g_7610
g_9598	g_7610
g_8783	g_7610
g_6703	g_7610
g_1503	g_7611
g_4576	g_7611
g_2052	g_7611
g_9891	g_7611
g_235	g_7612
g_7711	g_7612
g_3890	g_7612
g_1348	g_7612
g_3454	g_7612
g_3716	g_7612
g_135	g_7612
g_8777	g_7612
g_7311	g_7613
g_9048	g_7613
g_1098	g_7613
g_9493	g_7613
g_4714	g_7613
g_9008	g_7613
g_391	g_7613
g_7775	g_7613
g_4236	g_7613
g_5388	g_7613
g_4464	g_7613
g_4799	g_7613
g_1903	g_7613
g_1768	g_7614
g_6255	g_7614
g_4383	g_7614
g_6911	g_7614
g_1886	g_7614
g_8975	g_7614
g_1579	g_7614
g_7580	g_7615
g_3406	g_7615
g_7363	g_7616
g_8886	g_7616
g_6345	g_7616
g_5933	g_7616
g_7568	g_7616
g_4534	g_7616
g_2786	g_7616
g_2882	g_7616
g_1412	g_7616
g_2785	g_7616
g_4403	g_7616
g_2348	g_7617
g_2081	g_7617
g_752	g_7617
g_8033	g_7617
g_1469	g_7618
g_5070	g_7618
g_778	g_7618
g_5563	g_7618
g_2331	g_7618
g_5278	g_7618
g_8281	g_7618
g_461	g_7618
g_8901	g_7618
g_5246	g_7618
g_8435	g_7618
g_3113	g_7618
g_197	g_7618
g_6820	g_7618
g_8036	g_7619
g_8854	g_7619
g_8214	g_7619
g_3398	g_7619
g_4714	g_7619
g_3756	g_7619
g_7459	g_7620
g_8496	g_7620
g_9388	g_7620
g_4610	g_7620
g_7948	g_7620
g_3016	g_7620
g_5118	g_7620
g_9341	g_7620
g_1812	g_7621
g_7730	g_7621
g_9680	g_7621
g_3128	g_7621
g_1232	g_7621
g_1270	g_7621
g_2924	g_7621
g_4888	g_7621
g_9042	g_7621
g_9573	g_7621
g_1587	g_7622
g_4638	g_7622
g_4096	g_7622
g_6402	g_7622
g_2029	g_7622
g_2051	g_7622
g_5782	g_7623
g_8235	g_7623
g_2288	g_7623
g_4793	g_7623
g_8098	g_7623
g_8448	g_7623
g_150	g_7623
g_9946	g_7624
g_6737	g_7625
g_8940	g_7625
g_9012	g_7626
g_5693	g_7626
g_5830	g_7626
g_5162	g_7626
g_5836	g_7627
g_4792	g_7628
g_9098	g_7628
g_7526	g_7628
g_3274	g_7628
g_3402	g_7628
g_326	g_7629
g_8041	g_7629
g_5318	g_7629
g_1671	g_7629
g_7966	g_7629
g_2563	g_7631
g_499	g_7631
g_4148	g_7631
g_2078	g_7632
g_1613	g_7632
g_8926	g_7632
g_4055	g_7632
g_6270	g_7632
g_1421	g_7632
g_9241	g_7633
g_9212	g_7633
g_8572	g_7633
g_9862	g_7633
g_530	g_7634
g_9679	g_7634
g_858	g_7634
g_3629	g_7634
g_6382	g_7634
g_2054	g_7634
g_3050	g_7635
g_2262	g_7636
g_7332	g_7636
g_4725	g_7636
g_2566	g_7636
g_1666	g_7636
g_3287	g_7636
g_3950	g_7636
g_8392	g_7636
g_3332	g_7636
g_7267	g_7637
g_3170	g_7637
g_4393	g_7637
g_9648	g_7637
g_3593	g_7637
g_9815	g_7637
g_4731	g_7637
g_4733	g_7637
g_5936	g_7638
g_2342	g_7638
g_6522	g_7638
g_7219	g_7638
g_7701	g_7638
g_8260	g_7638
g_8959	g_7639
g_6955	g_7639
g_8398	g_7639
g_7011	g_7639
g_3670	g_7639
g_3660	g_7639
g_3399	g_7639
g_3584	g_7639
g_4457	g_7639
g_8286	g_7639
g_4781	g_7639
g_3582	g_7640
g_7832	g_7640
g_3477	g_7640
g_2368	g_7640
g_1795	g_7640
g_7083	g_7640
g_6307	g_7640
g_4602	g_7640
g_3458	g_7640
g_2519	g_7640
g_69	g_7641
g_8153	g_7641
g_1726	g_7641
g_2032	g_7642
g_9340	g_7643
g_3801	g_7643
g_6202	g_7643
g_8116	g_7643
g_2284	g_7643
g_9753	g_7643
g_3358	g_7644
g_964	g_7644
g_6543	g_7644
g_4682	g_7645
g_698	g_7646
g_3314	g_7646
g_9276	g_7646
g_4577	g_7646
g_8228	g_7646
g_2643	g_7646
g_1349	g_7646
g_4166	g_7647
g_3546	g_7647
g_232	g_7648
g_6663	g_7648
g_8092	g_7648
g_1938	g_7649
g_9147	g_7649
g_9206	g_7649
g_891	g_7649
g_3569	g_7649
g_9165	g_7649
g_5150	g_7649
g_5767	g_7649
g_8112	g_7649
g_991	g_7649
g_1788	g_7650
g_8610	g_7650
g_6890	g_7650
g_1284	g_7650
g_5142	g_7650
g_9560	g_7650
g_9084	g_7650
g_7028	g_7650
g_6953	g_7651
g_2331	g_7651
g_1146	g_7651
g_5148	g_7651
g_4182	g_7651
g_7511	g_7651
g_689	g_7651
g_7758	g_7651
g_6178	g_7651
g_2689	g_7652
g_3266	g_7652
g_2092	g_7653
g_1062	g_7653
g_6790	g_7653
g_8322	g_7653
g_2047	g_7653
g_4466	g_7654
g_280	g_7654
g_3162	g_7654
g_4073	g_7654
g_485	g_7654
g_6829	g_7654
g_2264	g_7655
g_5737	g_7655
g_8638	g_7655
g_4507	g_7655
g_6419	g_7655
g_2322	g_7656
g_3906	g_7656
g_3882	g_7656
g_9994	g_7656
g_7577	g_7657
g_533	g_7657
g_8135	g_7658
g_5912	g_7658
g_482	g_7658
g_1767	g_7658
g_4138	g_7659
g_6307	g_7660
g_2205	g_7660
g_7883	g_7660
g_2405	g_7661
g_8360	g_7661
g_4016	g_7661
g_2732	g_7661
g_7291	g_7662
g_4449	g_7662
g_3198	g_7662
g_8758	g_7662
g_2634	g_7663
g_2952	g_7663
g_8714	g_7663
g_4226	g_7663
